Customer_ID,Segment,City,State,Country,Zipcode
8963,Corporate,Los Angeles,CA,EE. UU.,90026.0
8964,Home Office,Louisville,KY,EE. UU.,40214.0
8965,Home Office,Caguas,PR,Puerto Rico,725.0
8966,Home Office,Fort Worth,TX,EE. UU.,76106.0
8967,Home Office,Caguas,PR,Puerto Rico,725.0
8968,Home Office,Buffalo,NY,EE. UU.,14221.0
8969,Home Office,Carrollton,TX,EE. UU.,75006.0
8970,Home Office,Phoenix,AZ,EE. UU.,85035.0
8971,Home Office,Caguas,PR,Puerto Rico,725.0
8972,Consumer,Bismarck,ND,EE. UU.,58501.0
8973,Consumer,Caguas,PR,Puerto Rico,725.0
8974,Corporate,Longmont,CO,EE. UU.,80501.0
8975,Corporate,Fort Worth,TX,EE. UU.,76116.0
8976,Consumer,Caguas,PR,Puerto Rico,725.0
8977,Corporate,Elyria,OH,EE. UU.,44035.0
8978,Corporate,North Hills,CA,EE. UU.,91343.0
8979,Consumer,Albuquerque,NM,EE. UU.,87111.0
8980,Consumer,Opelousas,LA,EE. UU.,70570.0
8981,Consumer,Caguas,PR,Puerto Rico,725.0
8982,Home Office,Sunnyvale,CA,EE. UU.,94087.0
8983,Home Office,Pekin,IL,EE. UU.,61554.0
8984,Home Office,Caguas,PR,Puerto Rico,725.0
8985,Home Office,Wyoming,MI,EE. UU.,49509.0
8986,Home Office,Caguas,PR,Puerto Rico,725.0
8987,Consumer,Chicago,IL,EE. UU.,60639.0
8988,Consumer,Pekin,IL,EE. UU.,61554.0
8989,Consumer,Caguas,PR,Puerto Rico,725.0
8990,Consumer,Chicago,IL,EE. UU.,60617.0
8991,Consumer,Rancho Cucamonga,CA,EE. UU.,91730.0
8992,Consumer,Caguas,PR,Puerto Rico,725.0
8993,Corporate,Bakersfield,CA,EE. UU.,93308.0
8994,Consumer,Caguas,PR,Puerto Rico,725.0
8995,Corporate,Mechanicsburg,PA,EE. UU.,17055.0
8996,Corporate,Augusta,GA,EE. UU.,30907.0
8997,Corporate,Caguas,PR,Puerto Rico,725.0
8998,Corporate,Chicago,IL,EE. UU.,60649.0
8999,Corporate,Oregon City,OR,EE. UU.,97045.0
9000,Corporate,Caguas,PR,Puerto Rico,725.0
9001,Corporate,Canoga Park,CA,EE. UU.,91304.0
9002,Corporate,New York,NY,EE. UU.,10011.0
9003,Corporate,Lancaster,SC,EE. UU.,29720.0
9004,Consumer,Caguas,PR,Puerto Rico,725.0
9005,Consumer,Elgin,IL,EE. UU.,60120.0
9006,Corporate,Caguas,PR,Puerto Rico,725.0
9007,Consumer,Chicago,IL,EE. UU.,60621.0
9008,Consumer,Hanover,PA,EE. UU.,17331.0
9009,Consumer,Caguas,PR,Puerto Rico,725.0
9010,Consumer,Santa Clara,CA,EE. UU.,95051.0
9011,Home Office,Caguas,PR,Puerto Rico,725.0
9012,Home Office,Alameda,CA,EE. UU.,94501.0
9013,Home Office,Caguas,PR,Puerto Rico,725.0
9014,Consumer,Cypress,CA,EE. UU.,90630.0
9015,Corporate,Tampa,FL,EE. UU.,33614.0
9016,Corporate,Caguas,PR,Puerto Rico,725.0
9017,Consumer,Troy,NY,EE. UU.,12180.0
9018,Consumer,Dallas,TX,EE. UU.,75240.0
9019,Consumer,Caguas,PR,Puerto Rico,725.0
9020,Consumer,Bayamon,PR,Puerto Rico,957.0
9021,Consumer,Woodbridge,VA,EE. UU.,22193.0
9022,Corporate,Caguas,PR,Puerto Rico,725.0
9023,Corporate,Cleveland,OH,EE. UU.,44130.0
9024,Corporate,Longview,WA,EE. UU.,98632.0
9025,Corporate,Caguas,PR,Puerto Rico,725.0
9026,Corporate,Sacramento,CA,EE. UU.,95823.0
9027,Home Office,Denver,CO,EE. UU.,80231.0
9028,Home Office,Orlando,FL,EE. UU.,32825.0
9029,Home Office,Caguas,PR,Puerto Rico,725.0
9030,Home Office,Ontario,CA,EE. UU.,91761.0
9031,Home Office,Philadelphia,PA,EE. UU.,19139.0
9032,Consumer,Caguas,PR,Puerto Rico,725.0
9033,Consumer,Marrero,LA,EE. UU.,70072.0
9034,Consumer,Pomona,CA,EE. UU.,91767.0
9035,Consumer,Caguas,PR,Puerto Rico,725.0
9036,Consumer,Brooklyn,NY,EE. UU.,11221.0
9037,Consumer,Bellflower,CA,EE. UU.,90706.0
9038,Home Office,Caguas,PR,Puerto Rico,725.0
9039,Corporate,Miami,FL,EE. UU.,33186.0
9040,Corporate,Bowling Green,KY,EE. UU.,42101.0
9041,Consumer,Caguas,PR,Puerto Rico,725.0
9042,Consumer,Ogden,UT,EE. UU.,84404.0
9043,Consumer,Sandusky,OH,EE. UU.,44870.0
9044,Consumer,Caguas,PR,Puerto Rico,725.0
9045,Corporate,Chicago,IL,EE. UU.,60636.0
9046,Consumer,San Juan,PR,Puerto Rico,921.0
9047,Home Office,Caguas,PR,Puerto Rico,725.0
9048,Home Office,Stockton,CA,EE. UU.,95207.0
9049,Home Office,Caguas,PR,Puerto Rico,725.0
9050,Home Office,Cleveland,OH,EE. UU.,44109.0
9051,Corporate,Caguas,PR,Puerto Rico,725.0
9052,Corporate,Stone Mountain,GA,EE. UU.,30083.0
9053,Corporate,Tustin,CA,EE. UU.,92780.0
9054,Consumer,Washington,DC,EE. UU.,20009.0
9055,Home Office,Caguas,PR,Puerto Rico,725.0
9056,Home Office,Carlsbad,CA,EE. UU.,92009.0
9057,Home Office,Caguas,PR,Puerto Rico,725.0
9058,Home Office,Dearborn,MI,EE. UU.,48126.0
9059,Home Office,Caguas,PR,Puerto Rico,725.0
9061,Consumer,Cary,NC,EE. UU.,27511.0
9062,Consumer,Caguas,PR,Puerto Rico,725.0
9063,Corporate,New York,NY,EE. UU.,10029.0
9064,Corporate,Philadelphia,PA,EE. UU.,19111.0
9065,Home Office,Milwaukee,WI,EE. UU.,53209.0
9066,Home Office,Lawrence,MA,EE. UU.,1841.0
9067,Home Office,Guayama,PR,Puerto Rico,784.0
9068,Home Office,Caguas,PR,Puerto Rico,725.0
9069,Home Office,Carlisle,PA,EE. UU.,17013.0
9070,Home Office,Caguas,PR,Puerto Rico,725.0
9071,Home Office,Victorville,CA,EE. UU.,92392.0
9072,Consumer,Caguas,PR,Puerto Rico,725.0
9073,Consumer,Bayamon,PR,Puerto Rico,957.0
9074,Consumer,Gardena,CA,EE. UU.,90247.0
9075,Corporate,Caguas,PR,Puerto Rico,725.0
9076,Consumer,Stockbridge,GA,EE. UU.,30281.0
9077,Consumer,Caguas,PR,Puerto Rico,725.0
9078,Home Office,Glen Burnie,MD,EE. UU.,21061.0
9079,Home Office,Caguas,PR,Puerto Rico,725.0
9080,Home Office,Chicago,IL,EE. UU.,60622.0
9081,Home Office,Chicago,IL,EE. UU.,60615.0
9082,Home Office,Caguas,PR,Puerto Rico,725.0
9083,Home Office,Bayamon,PR,Puerto Rico,957.0
9084,Consumer,Jonesboro,AR,EE. UU.,72401.0
9085,Corporate,Caguas,PR,Puerto Rico,725.0
9086,Consumer,Philadelphia,PA,EE. UU.,19145.0
9087,Consumer,Caguas,PR,Puerto Rico,725.0
9088,Consumer,Encinitas,CA,EE. UU.,92024.0
9089,Consumer,Caguas,PR,Puerto Rico,725.0
9090,Consumer,Oviedo,FL,EE. UU.,32765.0
9091,Home Office,Caguas,PR,Puerto Rico,725.0
9092,Home Office,Columbia,TN,EE. UU.,38401.0
9093,Home Office,Hamilton,OH,EE. UU.,45013.0
9094,Consumer,Caguas,PR,Puerto Rico,725.0
9095,Consumer,Chicago,IL,EE. UU.,60619.0
9096,Consumer,Los Angeles,CA,EE. UU.,90007.0
9097,Consumer,Caguas,PR,Puerto Rico,725.0
9098,Home Office,Washington,PA,EE. UU.,15301.0
9099,Home Office,Caguas,PR,Puerto Rico,725.0
9100,Consumer,La Habra,CA,EE. UU.,90631.0
9101,Consumer,Las Vegas,NV,EE. UU.,89123.0
9102,Consumer,Aurora,IL,EE. UU.,60504.0
9103,Consumer,Caguas,PR,Puerto Rico,725.0
9104,Consumer,Apex,NC,EE. UU.,27502.0
9105,Consumer,Caguas,PR,Puerto Rico,725.0
9106,Consumer,Waukegan,IL,EE. UU.,60085.0
9107,Consumer,Los Angeles,CA,EE. UU.,90063.0
9108,Consumer,Methuen,MA,EE. UU.,1844.0
9109,Consumer,Caguas,PR,Puerto Rico,725.0
9110,Corporate,Mount Pleasant,MI,EE. UU.,48858.0
9111,Corporate,Caguas,PR,Puerto Rico,725.0
9112,Corporate,Bay Shore,NY,EE. UU.,11706.0
9113,Consumer,Salem,OR,EE. UU.,97303.0
9114,Home Office,Caguas,PR,Puerto Rico,725.0
9115,Home Office,New York,NY,EE. UU.,10028.0
9116,Home Office,Caguas,PR,Puerto Rico,725.0
9117,Home Office,Tampa,FL,EE. UU.,33624.0
9118,Consumer,Caguas,PR,Puerto Rico,725.0
9119,Consumer,La Crosse,WI,EE. UU.,54601.0
9120,Home Office,Caguas,PR,Puerto Rico,725.0
9121,Home Office,Hawthorne,CA,EE. UU.,90250.0
9122,Home Office,Las Vegas,NV,EE. UU.,89110.0
9123,Consumer,Caguas,PR,Puerto Rico,725.0
9124,Consumer,Temecula,CA,EE. UU.,92592.0
9125,Consumer,Caguas,PR,Puerto Rico,725.0
9126,Consumer,Atlanta,GA,EE. UU.,30318.0
9127,Consumer,Dallas,TX,EE. UU.,75216.0
9128,Corporate,San Diego,CA,EE. UU.,92129.0
9129,Corporate,Caguas,PR,Puerto Rico,725.0
9130,Corporate,Brooklyn,NY,EE. UU.,11214.0
9131,Consumer,New Castle,DE,EE. UU.,19720.0
9132,Home Office,Eugene,OR,EE. UU.,97405.0
9133,Home Office,Caguas,PR,Puerto Rico,725.0
9134,Home Office,Fresno,CA,EE. UU.,93702.0
9135,Home Office,Caguas,PR,Puerto Rico,725.0
9136,Consumer,Philadelphia,PA,EE. UU.,19111.0
9137,Consumer,Tempe,AZ,EE. UU.,85282.0
9138,Consumer,Caguas,PR,Puerto Rico,725.0
9139,Home Office,Greensboro,NC,EE. UU.,27410.0
9140,Consumer,Caguas,PR,Puerto Rico,725.0
9141,Corporate,Bakersfield,CA,EE. UU.,93304.0
9142,Corporate,Caguas,PR,Puerto Rico,725.0
9143,Home Office,Wheeling,WV,EE. UU.,26003.0
9144,Corporate,Caguas,PR,Puerto Rico,725.0
9145,Corporate,Brooklyn,NY,EE. UU.,11221.0
9146,Consumer,Wheaton,IL,EE. UU.,60187.0
9147,Home Office,Philadelphia,PA,EE. UU.,19145.0
9148,Consumer,Caguas,PR,Puerto Rico,725.0
9149,Consumer,Santa Ana,CA,EE. UU.,92705.0
9150,Consumer,Caguas,PR,Puerto Rico,725.0
9151,Consumer,Potomac,MD,EE. UU.,20854.0
9152,Consumer,Salt Lake City,UT,EE. UU.,84120.0
9153,Consumer,Caguas,PR,Puerto Rico,725.0
9154,Consumer,Detroit,MI,EE. UU.,48224.0
9155,Consumer,Caguas,PR,Puerto Rico,725.0
9156,Consumer,Chicago,IL,EE. UU.,60620.0
9157,Corporate,Federal Way,WA,EE. UU.,98023.0
9158,Corporate,Caguas,PR,Puerto Rico,725.0
9159,Consumer,Los Angeles,CA,EE. UU.,90018.0
9160,Consumer,Caguas,PR,Puerto Rico,725.0
9161,Consumer,Elk Grove,CA,EE. UU.,95758.0
9162,Corporate,Lodi,CA,EE. UU.,95240.0
9163,Corporate,Billings,MT,EE. UU.,59102.0
9164,Consumer,Caguas,PR,Puerto Rico,725.0
9165,Consumer,San Diego,CA,EE. UU.,92154.0
9166,Consumer,Roswell,NM,EE. UU.,88201.0
9167,Consumer,Philadelphia,PA,EE. UU.,19145.0
9168,Consumer,Caguas,PR,Puerto Rico,725.0
9169,Consumer,Phoenix,AZ,EE. UU.,85033.0
9170,Consumer,Caguas,PR,Puerto Rico,725.0
9171,Consumer,Virginia Beach,VA,EE. UU.,23464.0
9172,Consumer,Chino Hills,CA,EE. UU.,91709.0
9173,Consumer,Caguas,PR,Puerto Rico,725.0
9174,Consumer,Corona,NY,EE. UU.,11368.0
9175,Corporate,Detroit,MI,EE. UU.,48224.0
9176,Corporate,Webster,NY,EE. UU.,14580.0
9177,Consumer,Caguas,PR,Puerto Rico,725.0
9178,Consumer,New Orleans,LA,EE. UU.,70119.0
9179,Consumer,Rego Park,NY,EE. UU.,11374.0
9180,Consumer,Caguas,PR,Puerto Rico,725.0
9181,Corporate,Chicago Heights,IL,EE. UU.,60411.0
9182,Consumer,Troy,MI,EE. UU.,48098.0
9183,Home Office,Pekin,IL,EE. UU.,61554.0
9184,Home Office,Caguas,PR,Puerto Rico,725.0
9185,Home Office,Chicago,IL,EE. UU.,60618.0
9186,Home Office,Long Beach,CA,EE. UU.,90813.0
9187,Home Office,Caguas,PR,Puerto Rico,725.0
9188,Consumer,Bakersfield,CA,EE. UU.,93309.0
9189,Home Office,Caguas,PR,Puerto Rico,725.0
9190,Consumer,Dallas,TX,EE. UU.,75231.0
9191,Home Office,Caguas,PR,Puerto Rico,725.0
9192,Home Office,Chicago,IL,EE. UU.,60617.0
9193,Consumer,Carlsbad,CA,EE. UU.,92009.0
9194,Consumer,Caguas,PR,Puerto Rico,725.0
9195,Consumer,Fresno,CA,EE. UU.,93727.0
9196,Consumer,Crystal Lake,IL,EE. UU.,60014.0
9197,Consumer,Caguas,PR,Puerto Rico,725.0
9198,Consumer,Bowling Green,KY,EE. UU.,42101.0
9199,Consumer,Caguas,PR,Puerto Rico,725.0
9200,Consumer,Brooklyn,NY,EE. UU.,11219.0
9201,Consumer,Martinsburg,WV,EE. UU.,25401.0
9202,Consumer,Caguas,PR,Puerto Rico,725.0
9203,Consumer,Passaic,NJ,EE. UU.,7055.0
9204,Consumer,Caguas,PR,Puerto Rico,725.0
9205,Consumer,Hilliard,OH,EE. UU.,43026.0
9206,Corporate,Pomona,CA,EE. UU.,91767.0
9207,Consumer,Caguas,PR,Puerto Rico,725.0
9208,Corporate,Hempstead,NY,EE. UU.,11550.0
9209,Corporate,Los Angeles,CA,EE. UU.,90023.0
9210,Corporate,Caguas,PR,Puerto Rico,725.0
9211,Corporate,Spokane,WA,EE. UU.,99205.0
9212,Corporate,Caguas,PR,Puerto Rico,725.0
9213,Home Office,Rio Grande,PR,Puerto Rico,745.0
9214,Consumer,Philadelphia,PA,EE. UU.,19148.0
9215,Corporate,Caguas,PR,Puerto Rico,725.0
9216,Consumer,Brooklyn,NY,EE. UU.,11206.0
9217,Consumer,Meridian,ID,EE. UU.,83642.0
9218,Consumer,Caguas,PR,Puerto Rico,725.0
9219,Home Office,Oceanside,CA,EE. UU.,92054.0
9220,Consumer,San Diego,CA,EE. UU.,92115.0
9221,Consumer,San Bernardino,CA,EE. UU.,92404.0
9222,Consumer,Fayetteville,NC,EE. UU.,28314.0
9223,Consumer,Caguas,PR,Puerto Rico,725.0
9224,Corporate,Riverside,CA,EE. UU.,92509.0
9225,Consumer,San Diego,CA,EE. UU.,92104.0
9226,Corporate,Caguas,PR,Puerto Rico,725.0
9227,Consumer,Wilkes Barre,PA,EE. UU.,18702.0
9228,Corporate,Caguas,PR,Puerto Rico,725.0
9229,Corporate,Van Nuys,CA,EE. UU.,91406.0
9230,Consumer,Columbus,OH,EE. UU.,43228.0
9231,Corporate,Mission Viejo,CA,EE. UU.,92692.0
9232,Corporate,Caguas,PR,Puerto Rico,725.0
9233,Corporate,Des Plaines,IL,EE. UU.,60016.0
9234,Corporate,Caguas,PR,Puerto Rico,725.0
9235,Corporate,Buffalo,NY,EE. UU.,14221.0
9236,Corporate,Caguas,PR,Puerto Rico,725.0
9237,Corporate,Vista,CA,EE. UU.,92084.0
9238,Corporate,Caguas,PR,Puerto Rico,725.0
9239,Consumer,Hollywood,FL,EE. UU.,33024.0
9240,Consumer,Carlsbad,CA,EE. UU.,92009.0
9241,Home Office,Caguas,PR,Puerto Rico,725.0
9242,Home Office,Fayetteville,NC,EE. UU.,28314.0
9243,Home Office,Caguas,PR,Puerto Rico,725.0
9244,Consumer,North Hollywood,CA,EE. UU.,91605.0
9245,Consumer,Caguas,PR,Puerto Rico,725.0
9246,Consumer,Greensboro,NC,EE. UU.,27410.0
9247,Consumer,Chicago,IL,EE. UU.,60615.0
9248,Consumer,Caguas,PR,Puerto Rico,725.0
9249,Consumer,Panorama City,CA,EE. UU.,91402.0
9250,Consumer,Detroit,MI,EE. UU.,48224.0
9251,Consumer,Caguas,PR,Puerto Rico,725.0
9252,Consumer,Chicago,IL,EE. UU.,60647.0
9253,Consumer,Fort Lauderdale,FL,EE. UU.,33313.0
9254,Consumer,Caguas,PR,Puerto Rico,725.0
9255,Consumer,Oak Lawn,IL,EE. UU.,60453.0
9256,Corporate,New Orleans,LA,EE. UU.,70117.0
9257,Corporate,Caguas,PR,Puerto Rico,725.0
9258,Consumer,Marrero,LA,EE. UU.,70072.0
9259,Consumer,Guayama,PR,Puerto Rico,784.0
9260,Corporate,Caguas,PR,Puerto Rico,725.0
9261,Corporate,Fond Du Lac,WI,EE. UU.,54935.0
9262,Consumer,Caguas,PR,Puerto Rico,725.0
9263,Consumer,Dallas,TX,EE. UU.,75287.0
9264,Consumer,Caguas,PR,Puerto Rico,725.0
9265,Consumer,Yauco,PR,Puerto Rico,698.0
9266,Consumer,Caguas,PR,Puerto Rico,725.0
9267,Consumer,Chicago,IL,EE. UU.,60617.0
9268,Corporate,Plainfield,IL,EE. UU.,60544.0
9269,Consumer,Citrus Heights,CA,EE. UU.,95610.0
9270,Home Office,Caguas,PR,Puerto Rico,725.0
9271,Consumer,Fort Worth,TX,EE. UU.,76106.0
9272,Home Office,Caguas,PR,Puerto Rico,725.0
9273,Home Office,New Orleans,LA,EE. UU.,70117.0
9274,Corporate,Murfreesboro,TN,EE. UU.,37130.0
9275,Consumer,Caguas,PR,Puerto Rico,725.0
9276,Consumer,Dallas,TX,EE. UU.,75243.0
9277,Corporate,Eugene,OR,EE. UU.,97405.0
9278,Corporate,Caguas,PR,Puerto Rico,725.0
9279,Corporate,Michigan City,IN,EE. UU.,46360.0
9280,Corporate,Caguas,PR,Puerto Rico,725.0
9281,Consumer,Los Angeles,CA,EE. UU.,90046.0
9282,Consumer,Fremont,CA,EE. UU.,94539.0
9283,Consumer,Caguas,PR,Puerto Rico,725.0
9284,Consumer,Tempe,AZ,EE. UU.,85282.0
9285,Consumer,Caguas,PR,Puerto Rico,725.0
9286,Consumer,Chapel Hill,NC,EE. UU.,27514.0
9287,Consumer,Tucson,AZ,EE. UU.,85719.0
9288,Corporate,Caguas,PR,Puerto Rico,725.0
9289,Consumer,Honolulu,HI,EE. UU.,96818.0
9290,Consumer,Hampton,VA,EE. UU.,23666.0
9291,Consumer,Caguas,PR,Puerto Rico,725.0
9292,Home Office,San Marcos,TX,EE. UU.,78666.0
9293,Consumer,Broken Arrow,OK,EE. UU.,74012.0
9294,Consumer,Caguas,PR,Puerto Rico,725.0
9295,Consumer,College Station,TX,EE. UU.,77840.0
9296,Home Office,Caguas,PR,Puerto Rico,725.0
9297,Home Office,Fremont,CA,EE. UU.,94536.0
9298,Home Office,Hollywood,FL,EE. UU.,33021.0
9299,Home Office,South Ozone Park,NY,EE. UU.,11420.0
9300,Home Office,Enfield,CT,EE. UU.,6082.0
9301,Home Office,New Bedford,MA,EE. UU.,2740.0
9302,Consumer,Caguas,PR,Puerto Rico,725.0
9303,Consumer,Dallas,TX,EE. UU.,75240.0
9304,Consumer,Caguas,PR,Puerto Rico,725.0
9305,Consumer,Florissant,MO,EE. UU.,63033.0
9306,Corporate,Caguas,PR,Puerto Rico,725.0
9307,Corporate,Stone Mountain,GA,EE. UU.,30083.0
9308,Consumer,Chicago,IL,EE. UU.,60615.0
9309,Consumer,Princeton,NJ,EE. UU.,8540.0
9310,Consumer,Caguas,PR,Puerto Rico,725.0
9311,Consumer,Saint Charles,MO,EE. UU.,63301.0
9312,Consumer,Massillon,OH,EE. UU.,44646.0
9313,Consumer,Caguas,PR,Puerto Rico,725.0
9314,Consumer,Chula Vista,CA,EE. UU.,91911.0
9316,Consumer,Caguas,PR,Puerto Rico,725.0
9317,Consumer,Brooklyn,NY,EE. UU.,11203.0
9318,Corporate,Virginia Beach,VA,EE. UU.,23455.0
9319,Corporate,Caguas,PR,Puerto Rico,725.0
9320,Corporate,Philadelphia,PA,EE. UU.,19148.0
9321,Corporate,Caguas,PR,Puerto Rico,725.0
9322,Corporate,New Brunswick,NJ,EE. UU.,8901.0
9323,Consumer,Tallahassee,FL,EE. UU.,32308.0
9324,Consumer,Madison,WI,EE. UU.,53704.0
9325,Consumer,Caguas,PR,Puerto Rico,725.0
9326,Consumer,Portland,OR,EE. UU.,97206.0
9327,Corporate,Caguas,PR,Puerto Rico,725.0
9328,Home Office,Moreno Valley,CA,EE. UU.,92553.0
9329,Corporate,Metairie,LA,EE. UU.,70003.0
9330,Consumer,Caguas,PR,Puerto Rico,725.0
9331,Consumer,Clementon,NJ,EE. UU.,8021.0
9332,Consumer,Caguas,PR,Puerto Rico,725.0
9333,Corporate,Los Angeles,CA,EE. UU.,90026.0
9334,Consumer,Tampa,FL,EE. UU.,33624.0
9335,Consumer,Caguas,PR,Puerto Rico,725.0
9336,Consumer,Spring Valley,CA,EE. UU.,91977.0
9337,Consumer,Chicago,IL,EE. UU.,60643.0
9338,Consumer,Canoga Park,CA,EE. UU.,91304.0
9339,Consumer,Caguas,PR,Puerto Rico,725.0
9340,Consumer,Victorville,CA,EE. UU.,92392.0
9341,Consumer,Chicago,IL,EE. UU.,60613.0
9342,Consumer,Caguas,PR,Puerto Rico,725.0
9343,Consumer,Salina,KS,EE. UU.,67401.0
9344,Consumer,Caguas,PR,Puerto Rico,725.0
9345,Corporate,Aurora,CO,EE. UU.,80013.0
9346,Corporate,Caguas,PR,Puerto Rico,725.0
9347,Corporate,Oxnard,CA,EE. UU.,93033.0
9348,Corporate,Wyoming,MI,EE. UU.,49509.0
9349,Home Office,Caguas,PR,Puerto Rico,725.0
9350,Corporate,Chillicothe,OH,EE. UU.,45601.0
9351,Corporate,Caguas,PR,Puerto Rico,725.0
9352,Corporate,South El Monte,CA,EE. UU.,91733.0
9353,Home Office,Caguas,PR,Puerto Rico,725.0
9354,Consumer,Roswell,GA,EE. UU.,30075.0
9355,Corporate,Caguas,PR,Puerto Rico,725.0
9356,Corporate,Phoenix,AZ,EE. UU.,85033.0
9357,Corporate,Encinitas,CA,EE. UU.,92024.0
9358,Corporate,Caguas,PR,Puerto Rico,725.0
9359,Home Office,Beloit,WI,EE. UU.,53511.0
9360,Home Office,Caguas,PR,Puerto Rico,725.0
9361,Home Office,Middletown,CT,EE. UU.,6457.0
9362,Home Office,Caguas,PR,Puerto Rico,725.0
9363,Home Office,San Diego,CA,EE. UU.,92115.0
9364,Home Office,Jamaica,NY,EE. UU.,11435.0
9365,Home Office,Cleveland,OH,EE. UU.,44118.0
9366,Corporate,Caguas,PR,Puerto Rico,725.0
9367,Consumer,San Benito,TX,EE. UU.,78586.0
9368,Consumer,Caguas,PR,Puerto Rico,725.0
9369,Consumer,Chicago,IL,EE. UU.,60617.0
9370,Consumer,Gaithersburg,MD,EE. UU.,20878.0
9371,Consumer,Meridian,ID,EE. UU.,83642.0
9372,Consumer,Caguas,PR,Puerto Rico,725.0
9373,Corporate,Brooklyn,NY,EE. UU.,11237.0
9374,Corporate,Caguas,PR,Puerto Rico,725.0
9375,Corporate,Mission Viejo,CA,EE. UU.,92691.0
9376,Corporate,Caguas,PR,Puerto Rico,725.0
9377,Corporate,Philadelphia,PA,EE. UU.,19140.0
9378,Consumer,Provo,UT,EE. UU.,84604.0
9379,Consumer,Daly City,CA,EE. UU.,94014.0
9380,Consumer,South El Monte,CA,EE. UU.,91733.0
9381,Consumer,Loveland,OH,EE. UU.,45140.0
9382,Consumer,Caguas,PR,Puerto Rico,725.0
9383,Consumer,Miami,FL,EE. UU.,33176.0
9384,Consumer,Caguas,PR,Puerto Rico,725.0
9385,Consumer,Washington,PA,EE. UU.,15301.0
9386,Consumer,Caguas,PR,Puerto Rico,725.0
9387,Consumer,Valrico,FL,EE. UU.,33594.0
9388,Consumer,Caguas,PR,Puerto Rico,725.0
9389,Consumer,Miami,FL,EE. UU.,33165.0
9390,Consumer,Caguas,PR,Puerto Rico,725.0
9391,Consumer,Beaverton,OR,EE. UU.,97006.0
9392,Corporate,Hollywood,FL,EE. UU.,33025.0
9393,Home Office,Caguas,PR,Puerto Rico,725.0
9394,Home Office,Fresno,CA,EE. UU.,93702.0
9395,Consumer,Caguas,PR,Puerto Rico,725.0
9396,Consumer,Salinas,CA,EE. UU.,93905.0
9397,Consumer,Fontana,CA,EE. UU.,92336.0
9398,Consumer,Caguas,PR,Puerto Rico,725.0
9399,Consumer,Tucson,AZ,EE. UU.,85719.0
9400,Consumer,Caguas,PR,Puerto Rico,725.0
9401,Consumer,Bronx,NY,EE. UU.,10463.0
9402,Consumer,Caguas,PR,Puerto Rico,725.0
9403,Consumer,Fountain Valley,CA,EE. UU.,92708.0
9404,Consumer,Caguas,PR,Puerto Rico,725.0
9405,Consumer,Manchester,CT,EE. UU.,6040.0
9406,Corporate,Chicago,IL,EE. UU.,60660.0
9407,Consumer,Caguas,PR,Puerto Rico,725.0
9408,Consumer,Chicago,IL,EE. UU.,60629.0
9409,Home Office,Rome,NY,EE. UU.,13440.0
9410,Home Office,Caguas,PR,Puerto Rico,725.0
9411,Home Office,Huntington Station,NY,EE. UU.,11746.0
9412,Home Office,Lancaster,CA,EE. UU.,93535.0
9413,Home Office,Jamaica,NY,EE. UU.,11432.0
9414,Consumer,Florissant,MO,EE. UU.,63033.0
9415,Home Office,Caguas,PR,Puerto Rico,725.0
9416,Home Office,Virginia Beach,VA,EE. UU.,23456.0
9417,Home Office,Olathe,KS,EE. UU.,66062.0
9418,Home Office,Caguas,PR,Puerto Rico,725.0
9419,Consumer,Brooklyn,NY,EE. UU.,11207.0
9420,Consumer,Citrus Heights,CA,EE. UU.,95610.0
9421,Consumer,Caguas,PR,Puerto Rico,725.0
9422,Home Office,Gaithersburg,MD,EE. UU.,20878.0
9423,Consumer,San Diego,CA,EE. UU.,92109.0
9424,Consumer,Caguas,PR,Puerto Rico,725.0
9425,Consumer,Detroit,MI,EE. UU.,48205.0
9426,Consumer,Aurora,CO,EE. UU.,80013.0
9427,Consumer,San Antonio,TX,EE. UU.,78201.0
9428,Consumer,Oregon City,OR,EE. UU.,97045.0
9429,Consumer,Caguas,PR,Puerto Rico,725.0
9430,Consumer,New York,NY,EE. UU.,10002.0
9431,Consumer,Caguas,PR,Puerto Rico,725.0
9432,Corporate,Sugar Land,TX,EE. UU.,77479.0
9433,Corporate,Caguas,PR,Puerto Rico,725.0
9434,Corporate,Merced,CA,EE. UU.,95340.0
9435,Home Office,Granada Hills,CA,EE. UU.,91344.0
9436,Home Office,Caguas,PR,Puerto Rico,725.0
9437,Consumer,Kent,WA,EE. UU.,98031.0
9438,Consumer,Caguas,PR,Puerto Rico,725.0
9439,Consumer,Columbia,SC,EE. UU.,29223.0
9440,Consumer,Caguas,PR,Puerto Rico,725.0
9441,Corporate,Colorado Springs,CO,EE. UU.,80918.0
9442,Corporate,Caguas,PR,Puerto Rico,725.0
9443,Consumer,Garden Grove,CA,EE. UU.,92843.0
9444,Home Office,Caguas,PR,Puerto Rico,725.0
9445,Home Office,Plano,TX,EE. UU.,75023.0
9446,Corporate,Caguas,PR,Puerto Rico,725.0
9447,Corporate,Palmdale,CA,EE. UU.,93550.0
9448,Corporate,Grand Prairie,TX,EE. UU.,75052.0
9449,Home Office,Dallas,TX,EE. UU.,75216.0
9450,Home Office,Carol Stream,IL,EE. UU.,60188.0
9451,Home Office,Caguas,PR,Puerto Rico,725.0
9452,Home Office,New York,NY,EE. UU.,10040.0
9453,Home Office,Caguas,PR,Puerto Rico,725.0
